Date,Open,High,Low,Close,Adj Close,Volume
1987-03-26,37.404400,37.434273,36.777008,36.806885,14.702735,8305240
1987-03-27,36.806885,36.836758,35.970364,36.030113,14.392447,7388944
1987-03-30,34.894836,36.508125,34.864964,36.418499,14.547592,13472480
1987-03-31,36.627628,36.657505,35.731358,35.880737,14.332785,11024840
1987-04-01,35.611855,36.328873,35.611855,36.119743,14.428254,11087600
1987-04-02,36.179493,36.179493,35.253345,35.372849,14.129897,10033232
1987-04-03,35.193596,36.030113,34.805210,35.731358,14.273112,13727704
1987-04-06,35.880737,35.940487,35.581978,35.701481,14.261168,7376392
1987-04-07,35.641731,35.880737,35.014339,35.014339,13.986691,8744560
1987-04-08,35.193596,35.432598,34.924713,35.193596,14.058306,7087696
1987-04-09,35.193596,35.253345,34.297321,34.416824,13.748014,9162960
1987-04-10,34.177818,34.805210,34.088192,34.655830,13.843487,9665040
1987-04-13,35.283222,35.910610,35.074093,35.283222,14.094108,13807200
1987-04-14,35.552101,36.059990,35.014339,35.402725,14.141839,17447280
1987-04-15,36.089867,36.298996,35.611855,36.059990,14.404387,12719360
1987-04-16,36.149616,36.388622,35.820984,35.850861,14.320848,12426480
1987-04-20,35.910610,36.000240,35.552101,35.850861,14.320848,7573040
1987-04-21,35.611855,37.762905,35.492352,37.523903,14.989158,11254960
1987-04-22,37.284897,37.523903,36.777008,36.866634,14.726604,12593840
1987-04-23,36.926388,37.404400,36.597752,36.866634,14.726604,9957920
1987-04-24,36.627628,36.836758,36.209370,36.269119,14.487926,7543752
1987-04-27,35.970364,37.284897,35.731358,36.866634,14.726604,13807200
1987-04-28,37.165394,37.434273,36.956261,37.105640,14.822078,12300960
1987-04-29,37.284897,38.151291,37.255020,37.912285,15.144291,13556160
1987-04-30,37.882408,38.599426,37.703156,38.270794,15.287502,13681680
1987-05-01,38.240917,38.808556,38.031788,38.390297,15.335244,9957920
1987-05-04,38.270794,38.957935,38.181168,38.957935,15.561983,6527040
1987-05-05,39.286568,40.063335,39.256691,39.884083,15.931947,11673360
1987-05-06,39.884083,40.063335,39.674953,39.854206,15.920016,9121120
1987-05-07,39.615200,39.854206,39.167065,39.406071,15.845521,6903600
1987-05-08,39.555450,39.645077,39.017685,39.137188,15.737406,5978936
1987-05-11,39.435947,40.003586,38.957935,38.957935,15.665327,9497680
1987-05-12,38.868309,39.704826,38.778683,39.525574,15.893583,8326160
1987-05-13,39.555450,39.913960,39.316444,39.734703,15.977668,7238320
1987-05-14,39.973709,40.003586,39.435947,39.465820,15.869552,5606560
1987-05-15,39.077438,39.525574,38.390297,38.390297,15.437073,8326160
1987-05-18,38.181168,38.539677,37.553776,38.479923,15.473113,10501840
1987-05-19,38.599426,38.659180,37.195267,37.464149,15.064667,11045760
1987-05-20,37.404400,37.912285,37.045891,37.434273,15.052651,11757040
1987-05-21,37.822659,37.942162,37.494026,37.583652,15.112715,7070960
1987-05-22,37.822659,38.061665,37.314770,37.434273,15.052651,4309520
1987-05-26,37.882408,38.420174,37.822659,38.390297,15.437073,5983120
1987-05-27,38.300671,38.808556,38.240917,38.479923,15.473113,7196480
1987-05-28,38.569550,38.898186,38.061665,38.868309,15.629282,5857600
1987-05-29,39.017685,39.167065,38.240917,38.240917,15.377016,5146320
1987-06-01,38.479923,38.569550,38.061665,38.151291,15.340963,5564720
1987-06-02,38.121414,38.181168,37.583652,37.583652,15.112715,7740400
1987-06-03,37.762905,38.330544,37.733032,38.300671,15.401036,6903600
1987-06-04,38.270794,38.569550,38.151291,38.569550,15.509156,4518720
1987-06-05,38.420174,38.539677,37.972034,38.240917,15.377016,4393200
1987-06-08,38.181168,38.689053,37.942162,38.539677,15.497145,5020800
1987-06-09,38.629303,38.629303,38.061665,38.211040,15.364996,5481040
1987-06-10,38.390297,38.599426,37.284897,37.703156,15.160774,7907760
1987-06-11,38.001911,38.031788,37.523903,37.673279,15.148760,6527040
1987-06-12,38.001911,38.091537,37.344646,37.434273,15.052651,5857600
1987-06-15,37.822659,38.270794,37.762905,38.151291,15.340963,6359680
1987-06-16,38.151291,38.778683,38.091537,38.718929,15.569219,6945440
1987-06-17,38.778683,38.838432,38.300671,38.569550,15.509156,5062640
1987-06-18,38.390297,38.718929,38.270794,38.450047,15.461097,4644240
1987-06-19,38.420174,38.748806,38.330544,38.569550,15.509156,9874240
1987-06-22,38.718929,39.077438,38.689053,39.017685,15.689350,7405680
1987-06-23,39.137188,39.435947,38.838432,39.406071,15.845521,9079280
1987-06-24,39.376194,40.063335,39.346317,39.704826,15.965664,10125280
1987-06-25,40.003586,40.302341,39.913960,40.123089,16.133854,8075120
1987-06-26,39.913960,40.093212,39.704826,39.794456,16.001696,5355520
1987-06-29,39.615200,39.794456,39.435947,39.525574,15.893583,4686080
1987-06-30,39.585323,39.615200,38.838432,38.838432,15.617268,7112800
1987-07-01,38.928059,39.346317,38.898186,39.196941,15.761436,6443360
1987-07-02,39.316444,39.465820,39.196941,39.256691,15.785458,5020800
1987-07-06,39.555450,39.585323,39.226814,39.465820,15.869552,6066800
1987-07-07,39.346317,39.674953,39.167065,39.167065,15.749422,5481040
1987-07-08,39.465820,39.884083,39.316444,39.854206,16.025726,6610720
1987-07-09,39.645077,39.973709,39.615200,39.734703,15.977668,5564720
1987-07-10,39.824329,39.973709,39.555450,39.913960,16.049749,4602400
1987-07-13,39.973709,40.601097,39.943832,40.601097,16.326056,9874240
1987-07-14,40.601097,40.601097,39.794456,40.033463,16.097809,9957920
1987-07-15,39.943832,40.511471,39.824329,40.152966,16.145853,9455840
1987-07-16,40.302341,40.332218,40.003586,40.182838,16.157869,4686080
1987-07-17,40.272469,40.272469,39.854206,39.913960,16.049749,6945440
1987-07-20,39.555450,39.645077,39.196941,39.346317,15.821497,4978960
1987-07-21,39.137188,39.346317,38.718929,38.898186,15.641304,6652560
1987-07-22,38.898186,38.928059,38.539677,38.569550,15.509156,6024960
1987-07-23,38.778683,38.778683,38.031788,38.270794,15.389017,6945440
1987-07-24,38.270794,38.599426,38.270794,38.539677,15.497145,3707861
1987-07-27,38.569550,38.868309,38.450047,38.748806,15.581237,3781918
1987-07-28,38.898186,38.928059,38.270794,38.539677,15.497145,5104480
1987-07-29,38.450047,38.659180,38.151291,38.599426,15.521162,5606560
1987-07-30,38.509800,38.838432,38.390297,38.808556,15.605265,7238320
1987-07-31,38.718929,38.957935,38.420174,38.479923,15.473113,5062640
1987-08-03,38.121414,38.450047,37.942162,38.061665,15.304929,8577200
1987-08-04,38.091537,38.240917,37.882408,38.091537,15.316948,6978912
1987-08-05,38.211040,38.479923,38.181168,38.300671,15.401036,10188040
1987-08-06,38.300671,39.017685,38.031788,38.957935,15.773602,9539520
1987-08-07,38.987812,39.585323,38.957935,39.286568,15.906662,9957920
1987-08-10,39.346317,39.854206,39.316444,39.854206,16.136492,6819920
1987-08-11,39.973709,40.541348,39.943832,40.391968,16.354223,13388800
1987-08-12,40.391968,41.138863,40.302341,40.720600,16.487272,13723520
1987-08-13,40.780354,41.586998,40.720600,41.437618,16.777590,10794720
1987-08-14,41.108986,41.826004,41.108986,41.407745,16.765511,8828240
1987-08-17,41.467495,41.766251,41.407745,41.706501,16.886469,6317840
1987-08-18,41.467495,41.557121,40.869980,41.318115,16.729210,10167120
1987-08-19,41.228489,41.407745,40.780354,41.258366,16.705017,7991440
1987-08-20,41.407745,41.885754,41.377869,41.766251,16.910656,7865920
1987-08-21,41.826004,42.035133,41.706501,41.766251,16.910656,9455840
1987-08-24,41.736378,41.855881,41.377869,41.736378,16.898560,6853392
1987-08-25,41.766251,41.796127,40.869980,41.108986,16.644529,8514440
1987-08-26,40.152966,40.511471,39.854206,40.123089,16.245356,16769472
1987-08-27,39.913960,40.242592,39.645077,39.734703,16.088104,9744536
1987-08-28,39.704826,40.152966,39.495697,39.794456,16.112299,7832448
1987-08-31,39.824329,40.511471,39.794456,40.242592,16.293745,7472624
1987-09-01,40.302341,40.481598,38.778683,38.928059,15.761504,9288480
1987-09-02,38.898186,39.226814,38.539677,38.838432,15.725215,12397192
1987-09-03,39.017685,39.077438,38.300671,38.629303,15.640530,9313584
1987-09-04,38.778683,38.898186,38.390297,38.420174,15.555867,6171400
1987-09-08,38.270794,38.360420,37.255020,37.703156,15.265553,12384640
1987-09-09,37.464149,37.792782,37.045891,37.583652,15.217172,15104240
1987-09-10,37.822659,37.852531,37.553776,37.703156,15.265553,7949600
1987-09-11,37.762905,38.569550,37.733032,38.509800,15.592157,9706880
1987-09-14,38.778683,38.898186,38.539677,38.718929,15.676828,5481040
1987-09-15,38.778683,38.778683,37.523903,37.643402,15.241366,9916080
1987-09-16,37.434273,38.211040,37.284897,37.434273,15.156693,9957920
1987-09-17,37.703156,37.912285,37.314770,37.733032,15.277655,8493520
1987-09-18,37.822659,37.882408,37.075764,37.135517,15.035726,9455840
1987-09-21,37.284897,37.404400,35.791107,35.970364,14.563957,11464160
1987-09-22,36.000240,37.225143,35.671604,37.225143,15.072014,12175440
1987-09-23,37.075764,37.284897,36.538002,36.866634,14.926865,10292640
1987-09-24,36.717255,37.792782,36.717255,37.255020,15.084113,8619040
1987-09-25,37.284897,37.434273,37.045891,37.284897,15.096207,4435040
1987-09-28,37.523903,37.822659,36.209370,36.508125,14.781705,9455840
1987-09-29,36.448376,36.747131,35.731358,35.970364,14.563957,11003920
1987-09-30,35.671604,36.298996,35.492352,36.030113,14.588157,12844880
1987-10-01,36.149616,36.986137,36.089867,36.956261,14.963145,7984746
1987-10-02,37.045891,37.494026,36.986137,37.105640,15.023626,7817804
1987-10-05,37.165394,37.583652,36.926388,37.404400,15.144588,6461351
1987-10-06,37.225143,37.374523,36.089867,36.089867,14.612350,8552933
1987-10-07,36.089867,36.567879,35.850861,36.508125,14.781705,8533268
1987-10-08,36.478249,36.538002,35.850861,36.209370,14.660735,7691029
1987-10-09,36.089867,36.239246,35.133842,35.223469,14.261561,9878424
1987-10-12,35.133842,36.149616,34.775333,35.731358,14.467198,7833703
1987-10-13,36.149616,36.209370,34.655830,35.552101,14.394630,13408883
1987-10-14,35.074093,35.223469,34.446701,34.715584,14.055922,12226066
1987-10-15,34.267448,34.835087,33.460804,33.490681,13.559978,16417598
1987-10-16,33.699810,33.759560,31.548758,32.265774,13.064031,19518360
1987-10-19,32.265774,32.982792,23.900574,24.677341,9.991556,26670490
1987-10-20,27.485661,29.158701,25.812620,27.485661,11.128617,29497200
1987-10-21,29.397705,29.995220,28.680689,29.337954,11.878586,22537534
1987-10-22,27.844168,29.278202,26.649139,28.680689,11.612471,16684955
1987-10-23,28.322180,29.337954,28.202677,28.859943,11.685045,8767990
1987-10-26,27.963671,27.963671,26.768642,26.768642,10.838305,10443264
1987-10-27,28.202677,28.352055,27.485661,28.202677,11.418926,10405608
1987-10-28,28.202677,28.680689,27.246655,28.202677,11.418926,11441148
1987-10-29,28.381931,29.397705,28.262428,28.740440,11.636657,9271744
1987-10-30,29.606836,29.875717,29.098948,29.278202,11.854392,9477597
1987-11-02,28.919695,29.845840,28.919695,29.756214,12.047936,6690216
1987-11-03,29.337954,29.397705,28.202677,29.128824,11.793919,8085998
1987-11-04,28.859943,29.278202,28.561186,28.830067,11.672952,7527434
1987-11-05,28.561186,29.786091,28.471558,29.576960,12.085571,8951250
1987-11-06,29.576960,29.756214,28.441683,28.561186,11.670508,6969289
1987-11-09,28.441683,28.620937,28.202677,28.232553,11.536225,8374694
1987-11-10,27.724665,28.561186,27.515535,28.142925,11.499593,8200640
1987-11-11,28.441683,28.710564,28.262428,28.501434,11.646092,5367235
1987-11-12,29.158701,29.517208,28.949570,29.218451,11.939075,8491846
1987-11-13,29.188576,29.308079,28.979446,29.069073,11.878038,6065963
1987-11-16,29.397705,29.457457,28.142925,28.680689,11.719331,7303590
1987-11-17,28.441683,28.501434,27.784416,28.142925,11.499593,8638705
1987-11-18,28.202677,28.561186,27.784416,28.292303,11.560634,6497752
1987-11-19,28.202677,28.411806,27.635038,27.635038,11.292073,6960502
1987-11-20,27.485661,28.172800,27.425907,28.142925,11.499593,10160426
1987-11-23,27.993547,28.142925,27.784416,28.083174,11.475179,3981494
1987-11-24,28.202677,28.561186,28.172800,28.322180,11.572846,6686032
1987-11-25,28.292303,28.411806,28.053299,28.113050,11.487394,4899882
1987-11-27,27.844168,27.963671,27.336281,27.455784,11.218821,3859740
1987-11-30,26.828394,26.858271,26.290630,26.469885,10.815979,11724823
1987-12-01,26.888145,26.977772,26.529636,26.589388,10.864803,6743353
1987-12-02,26.529636,26.798517,26.350382,26.410133,10.791560,5637522
1987-12-03,26.410133,26.499762,25.454111,25.454111,10.400908,9881771
1987-12-04,25.274857,25.752869,25.095602,25.752869,10.522990,8942463
1987-12-07,25.872372,26.171127,25.752869,26.171127,10.693896,6170145
1987-12-08,26.171127,26.649139,25.902246,26.649139,10.889222,6481853
1987-12-09,26.529636,27.425907,26.529636,27.246655,11.133368,8474274
1987-12-10,26.708891,27.366158,26.410133,26.529636,10.840386,10002689
1987-12-11,26.529636,26.679014,26.111378,26.320507,10.754935,5915339
1987-12-14,26.380259,27.664913,26.350382,27.515535,11.243239,7102340
1987-12-15,27.575287,27.963671,27.306404,27.724665,11.328692,9758762
1987-12-16,27.724665,28.501434,27.664913,28.411806,11.609466,9345382
1987-12-17,28.441683,28.561186,27.485661,27.605164,11.279865,7634545
1987-12-18,27.605164,28.262428,27.545410,28.023422,11.450768,11710598
1987-12-21,27.993547,28.561186,27.933796,28.262428,11.548434,6486037
1987-12-22,27.963671,28.292303,27.844168,28.262428,11.548434,5091928
1987-12-23,28.411806,28.770315,28.381931,28.561186,11.670508,6888538
1987-12-24,28.591061,28.650812,28.441683,28.650812,11.707132,2637175
1987-12-28,27.963671,28.113050,27.515535,27.664913,11.304279,4547171
1987-12-29,27.784416,27.874044,27.605164,27.724665,11.328692,2843446
1987-12-30,27.814293,28.142925,27.814293,27.963671,11.426352,4388179
1987-12-31,27.605164,27.814293,27.485661,27.605164,11.279865,4874360
1988-01-04,27.963671,28.979446,27.903919,28.859943,11.792583,7678058
1988-01-05,29.278202,29.517208,29.069073,29.128824,11.902459,9088485
1988-01-06,29.158701,29.457457,28.979446,29.367830,12.000118,6598586
1988-01-07,29.098948,29.636711,28.949570,29.487333,12.048939,5984375
1988-01-08,29.397705,29.576960,27.455784,27.455784,11.218821,8836608
1988-01-11,27.784416,28.202677,27.366158,28.142925,11.499593,7468440
1988-01-12,28.083174,28.142925,27.067400,27.545410,11.255446,9857504
1988-01-13,27.366158,28.262428,27.097275,27.754541,11.340901,9098526
1988-01-14,27.635038,28.053299,27.366158,27.694790,11.316484,5308659
1988-01-15,28.292303,28.740440,28.292303,28.441683,11.621678,11722731
1988-01-18,28.411806,28.620937,27.963671,28.142925,11.499593,5368490
1988-01-19,27.485661,27.605164,26.649139,26.708891,10.913628,15436031
1988-01-20,26.290630,26.619265,25.961998,26.380259,10.779347,17743507
1988-01-21,26.469885,26.768642,26.051624,26.529636,10.840386,10465021
1988-01-22,26.619265,26.708891,26.201004,26.410133,10.791560,5651329
1988-01-25,26.469885,27.067400,26.410133,27.067400,11.060126,7059245
1988-01-26,26.947897,27.127151,26.649139,26.738768,10.925846,4760974
1988-01-27,26.798517,27.425907,26.649139,26.947897,11.011290,8383899
1988-01-28,27.127151,27.366158,27.007648,27.186901,11.108954,5143810
1988-01-29,27.276529,27.336281,26.410133,26.858271,10.974670,7154640
1988-02-01,26.947897,27.127151,26.290630,26.290630,10.742722,7859226
1988-02-02,26.201004,26.440010,26.081501,26.260756,10.730516,10044529
1988-02-03,26.260756,26.708891,25.872372,26.051624,10.645063,11398890
1988-02-04,26.051624,26.111378,25.693117,25.961998,10.716590,7708602
1988-02-05,25.991875,26.171127,25.752869,25.812620,10.654932,4811600
1988-02-08,25.633366,25.902246,25.543737,25.752869,10.630269,7678477
1988-02-09,25.812620,26.111378,25.633366,26.081501,10.765921,6041278
1988-02-10,26.171127,26.708891,26.171127,26.679014,11.012557,8941208
1988-02-11,26.679014,26.858271,26.410133,26.589388,10.975569,6206546
1988-02-12,26.589388,26.977772,26.529636,26.768642,11.049558,5506144
1988-02-16,26.918020,27.186901,26.888145,27.186901,11.222209,6018266
1988-02-17,27.157026,27.306404,26.768642,26.947897,11.123548,7760065
1988-02-18,26.947897,27.186901,26.798517,26.888145,11.098885,6251314
1988-02-19,26.888145,27.097275,26.798517,27.097275,11.185215,5981028
1988-02-22,27.037523,27.635038,27.037523,27.545410,11.370190,7892698
1988-02-23,27.575287,27.694790,27.336281,27.575287,11.382526,7750860
1988-02-24,27.635038,27.903919,27.425907,27.754541,11.456516,7193970
1988-02-25,27.784416,28.172800,27.276529,27.366158,11.296191,9953736
1988-02-26,27.425907,27.664913,27.276529,27.664913,11.419522,5475182
1988-02-29,27.784416,28.142925,27.694790,28.083174,11.592164,5899440
1988-03-01,28.172800,28.292303,27.784416,27.963671,11.542842,8254195
1988-03-02,28.142925,28.292303,27.933796,28.023422,11.567501,6113661
1988-03-03,27.963671,28.023422,27.664913,27.844168,11.493512,4518720
1988-03-04,27.784416,28.083174,27.545410,27.933796,11.530515,5230000
1988-03-07,27.814293,28.083174,27.754541,28.023422,11.567501,3724597
1988-03-08,28.142925,28.352055,28.023422,28.113050,11.604499,6117845
1988-03-09,28.113050,28.142925,27.784416,27.874044,11.505844,4686080
1988-03-10,27.784416,27.844168,27.157026,27.186901,11.222209,6025797
1988-03-11,27.306404,27.605164,26.858271,27.605164,11.394852,7524087
1988-03-14,27.485661,27.664913,27.366158,27.605164,11.394852,4142997
1988-03-15,27.515535,27.575287,27.157026,27.246655,11.246868,5603213
1988-03-16,27.246655,27.575287,27.097275,27.545410,11.370190,4721226
1988-03-17,27.545410,27.605164,27.186901,27.455784,11.333196,7434968
1988-03-18,27.396032,27.396032,27.067400,27.306404,11.271537,8992671
1988-03-21,27.127151,27.246655,26.947897,27.186901,11.222209,4511189
1988-03-22,27.216778,27.306404,27.037523,27.037523,11.160543,3862250
1988-03-23,27.007648,27.097275,26.589388,26.679014,11.012557,5612836
1988-03-24,26.350382,26.410133,26.141253,26.290630,10.852243,7468440
1988-03-25,26.201004,26.380259,25.454111,25.573614,10.556274,7875543
1988-03-28,25.513863,25.902246,24.916348,25.842495,10.667259,9147479
1988-03-29,25.991875,25.991875,25.304731,25.304731,10.445282,7945834
1988-03-30,25.454111,25.483988,25.035851,25.125479,10.371293,8932840
1988-03-31,25.005976,25.932121,24.976099,25.722992,10.617939,7330368
1988-04-04,25.693117,26.051624,25.513863,25.693117,10.605599,6265958
1988-04-05,25.782743,25.872372,25.244982,25.693117,10.605599,6409051
1988-04-06,25.782743,26.230881,25.274857,26.201004,10.815245,7862154
1988-04-07,26.201004,26.350382,25.842495,26.111378,10.778257,6552562
1988-04-08,26.171127,26.918020,26.141253,26.679014,11.012557,7288528
1988-04-11,26.858271,27.157026,26.738768,27.097275,11.185215,6267632
1988-04-12,27.097275,27.276529,27.067400,27.157026,11.209870,5597355
1988-04-13,27.455784,27.844168,27.306404,27.754541,11.456516,10861246
1988-04-14,27.306404,27.664913,26.589388,26.619265,10.987900,11931931
1988-04-15,26.708891,27.336281,26.529636,27.276529,11.259205,11699301
1988-04-18,27.157026,27.366158,27.067400,27.246655,11.246868,5815760
1988-04-19,27.366158,27.724665,27.007648,27.037523,11.160543,7319071
1988-04-20,27.037523,27.216778,26.768642,26.977772,11.135880,6981004
1988-04-21,27.067400,27.276529,26.649139,26.858271,11.086553,8077630
1988-04-22,26.947897,27.306404,26.858271,27.186901,11.222209,4602400
1988-04-25,27.306404,27.396032,27.127151,27.216778,11.234536,5045067
1988-04-26,27.246655,27.425907,27.097275,27.306404,11.271537,5496521
1988-04-27,27.336281,27.366158,27.037523,27.246655,11.246868,3954298
1988-04-28,27.127151,27.127151,26.918020,27.037523,11.160543,3355150
1988-04-29,27.007648,27.186901,26.918020,27.097275,11.185215,3207454
1988-05-02,27.157026,27.336281,27.037523,27.276529,11.259205,4371862
1988-05-03,27.336281,27.515535,27.067400,27.396032,11.308534,3568115
1988-05-04,27.425907,27.425907,27.067400,27.067400,11.172874,4956366
1988-05-05,26.649139,26.679014,26.499762,26.589388,11.083221,4890678
1988-05-06,26.589388,26.738768,26.320507,26.410133,11.008502,3208710
1988-05-09,26.410133,26.499762,26.260756,26.410133,11.008502,3338832
1988-05-10,26.529636,26.649139,26.290630,26.499762,11.045856,3868945
1988-05-11,26.260756,26.260756,25.902246,25.991875,10.834160,6687287
1988-05-12,26.021749,26.141253,25.961998,25.991875,10.834160,3388203
1988-05-13,26.111378,26.380259,26.081501,26.380259,10.996050,3194484
1988-05-16,26.410133,26.708891,26.260756,26.679014,11.120573,3034655
1988-05-17,26.828394,26.947897,26.290630,26.320507,10.971144,5327069
1988-05-18,26.350382,26.440010,25.932121,26.021749,10.846617,5106572
1988-05-19,26.021749,26.440010,25.961998,26.410133,11.008502,6345873
1988-05-20,26.440010,26.469885,26.141253,26.171127,10.908873,4227514
1988-05-23,26.230881,26.260756,25.842495,25.991875,10.834160,3815390
1988-05-24,26.051624,26.171127,25.961998,26.111378,10.883967,3769366
1988-05-25,26.171127,26.230881,25.932121,25.932121,10.809247,4266843
1988-05-26,25.991875,26.111378,25.842495,25.872372,10.784344,3375651
1988-05-27,25.842495,25.902246,25.693117,25.812620,10.759436,2204968
1988-05-31,25.872372,27.007648,25.842495,26.888145,11.207748,5072682
1988-06-01,27.007648,27.366158,26.858271,27.037523,11.270012,9107731
1988-06-02,27.037523,27.157026,26.708891,26.918020,11.220202,4560560
1988-06-03,26.977772,27.216778,26.768642,27.067400,11.282462,3499498
1988-06-06,27.157026,27.336281,27.007648,27.336281,11.394550,4435040
1988-06-07,27.306404,27.545410,27.157026,27.186901,11.332279,7246270
1988-06-08,27.276529,27.933796,27.246655,27.874044,11.618700,8836190
1988-06-09,27.814293,27.993547,27.545410,27.575287,11.494171,6819920
1988-06-10,27.694790,28.053299,27.605164,27.724665,11.556432,5378950
1988-06-13,27.814293,28.053299,27.664913,27.963671,11.656054,4304918
1988-06-14,28.441683,28.620937,28.262428,28.381931,11.830395,10001434
1988-06-15,28.322180,28.591061,28.322180,28.411806,11.842850,5727478
1988-06-16,28.142925,28.292303,27.993547,27.993547,11.668513,4986073
1988-06-17,28.023422,28.083174,27.664913,28.083174,11.705863,9768385
1988-06-20,27.933796,28.113050,27.874044,27.993547,11.668513,3918316
1988-06-21,28.172800,28.770315,28.083174,28.740440,11.979830,8843302
1988-06-22,29.397705,29.547085,29.308079,29.397705,12.253802,17112978
1988-06-23,29.397705,30.084846,29.337954,30.054972,12.527770,12252844
1988-06-24,30.174475,30.174475,29.815966,29.905594,12.465499,7057153
1988-06-27,29.935469,30.174475,29.815966,29.875717,12.453053,7098993
1988-06-28,29.905594,30.532984,29.875717,30.353727,12.652301,7692702
1988-06-29,30.532984,30.682362,30.204350,30.353727,12.652301,9020286
1988-06-30,30.473230,30.532984,30.293978,30.443356,12.689662,6627874
1988-07-01,30.532984,30.532984,30.054972,30.264101,12.614941,4435040
1988-07-05,30.204350,30.891491,30.114723,30.891491,12.876458,5595263
1988-07-06,30.861616,30.951242,30.114723,30.323853,12.639856,8490591
1988-07-07,30.264101,30.562859,30.204350,30.503107,12.714562,8642889
1988-07-08,30.413481,30.652487,30.174475,30.204350,12.590038,6064290
1988-07-11,30.293978,30.443356,30.204350,30.293978,12.627398,3173146
1988-07-12,30.383604,30.443356,29.726337,29.935469,12.477957,6888538
1988-07-13,29.965343,30.025097,29.517208,29.935469,12.477957,7037070
1988-07-14,29.965343,30.054972,29.786091,29.815966,12.428144,5387737
1988-07-15,29.995220,30.234226,29.875717,30.234226,12.602485,8253777
1988-07-18,30.025097,30.174475,29.845840,29.905594,12.465499,7209032
1988-07-19,29.905594,29.965343,29.427582,29.636711,12.353432,6290644
1988-07-20,29.786091,29.815966,29.487333,29.636711,12.353432,5080213
1988-07-21,29.517208,29.547085,29.039198,29.098948,12.129271,4992349
1988-07-22,29.039198,29.069073,28.680689,28.710564,11.967379,7609441
1988-07-25,28.830067,29.248327,28.740440,29.248327,12.191537,4740472
1988-07-26,29.278202,29.487333,29.248327,29.308079,12.216447,5472672
1988-07-27,29.367830,29.427582,28.859943,28.949570,12.067010,5408238
1988-07-28,29.098948,29.606836,28.979446,29.576960,12.328521,5070590
1988-07-29,29.756214,30.174475,29.696463,30.054972,12.527770,7672619
1988-08-01,30.114723,30.234226,29.965343,30.174475,12.577580,4544242
1988-08-02,30.234226,30.323853,29.786091,30.054972,12.527770,5599866
1988-08-03,30.054972,30.234226,29.995220,30.054972,12.527770,8039138
1988-08-04,29.995220,29.995220,29.636711,29.696463,12.487570,4660139
1988-08-05,29.547085,29.696463,29.517208,29.606836,12.449878,3016664
1988-08-08,29.576960,29.726337,29.427582,29.427582,12.374498,2707048
1988-08-09,29.547085,29.547085,29.069073,29.069073,12.223746,6805276
1988-08-10,28.979446,29.069073,28.411806,28.411806,11.947358,8520716
1988-08-11,28.531309,28.591061,28.053299,28.441683,11.959926,7962152
1988-08-12,28.352055,28.381931,28.172800,28.202677,11.859417,3914132
1988-08-15,28.113050,28.172800,27.485661,27.515535,11.570475,6962176
1988-08-16,27.485661,27.903919,27.396032,27.664913,11.633288,9221536
1988-08-17,27.664913,27.814293,27.186901,27.396032,11.520226,6140857
1988-08-18,27.425907,27.605164,27.276529,27.396032,11.520226,3800746
1988-08-19,27.455784,27.485661,26.888145,26.947897,11.331776,5522462
1988-08-22,27.007648,27.037523,26.469885,26.469885,11.130773,4685243
1988-08-23,26.559511,26.708891,26.380259,26.499762,11.143333,4994441
1988-08-24,26.619265,26.977772,26.589388,26.947897,11.331776,5515349
1988-08-25,26.708891,26.798517,26.469885,26.679014,11.218712,5146320
1988-08-26,26.679014,26.947897,26.649139,26.828394,11.281527,3217496
1988-08-29,26.947897,27.246655,26.947897,27.097275,11.394596,3629202
1988-08-30,27.157026,27.186901,26.918020,26.977772,11.344337,3752211
1988-08-31,27.097275,27.127151,26.469885,26.649139,11.206150,3900325
1988-09-01,26.559511,26.559511,26.171127,26.350382,11.080513,6226210
1988-09-02,26.679014,27.425907,26.679014,27.246655,11.457407,6547542
1988-09-06,27.186901,27.216778,26.858271,26.977772,11.344337,4009109
1988-09-07,27.067400,27.067400,26.679014,26.708891,11.231271,3847188
1988-09-08,26.679014,27.037523,26.619265,26.798517,11.268959,4385669
1988-09-09,26.768642,27.545410,26.589388,27.336281,11.495104,8250848
1988-09-12,27.455784,27.575287,27.097275,27.157026,11.419713,5464304
1988-09-13,26.947897,27.485661,26.888145,27.485661,11.557909,5512420
1988-09-14,27.664913,27.694790,27.127151,27.396032,11.520226,7697305
1988-09-15,27.455784,27.575287,27.186901,27.186901,11.432279,3753048
1988-09-16,27.127151,27.485661,27.097275,27.306404,11.482540,9859596
1988-09-19,27.186901,27.276529,26.708891,26.947897,11.331776,6483108
1988-09-20,26.918020,27.097275,26.858271,26.947897,11.331776,3063943
1988-09-21,27.007648,27.157026,26.888145,27.067400,11.382029,2819598
1988-09-22,27.037523,27.216778,26.768642,26.768642,11.256402,5337110
1988-09-23,26.768642,27.097275,26.708891,26.977772,11.344337,3769366
1988-09-26,27.007648,27.157026,26.828394,26.828394,11.281527,3561839
1988-09-27,26.858271,27.157026,26.619265,27.067400,11.382029,5041302
1988-09-28,27.007648,27.276529,27.007648,27.216778,11.444840,4166009
1988-09-29,27.246655,27.605164,27.186901,27.575287,11.595601,5679362
1988-09-30,27.575287,27.844168,27.425907,27.575287,11.595601,6775151
1988-10-03,27.515535,27.545410,27.246655,27.455784,11.545347,4363912
1988-10-04,27.455784,27.575287,27.336281,27.366158,11.507656,3493640
1988-10-05,27.276529,27.336281,26.947897,27.216778,11.444840,4732522
